red,green,blue,closest_id,closest_dist
79,78,74,4,3.354197200678001
76,75,70,4,4.874872666633732
74,73,68,4,8.101987953956588
71,70,65,4,13.170381419735161
76,75,70,4,4.874872666633732
74,75,69,4,6.379817741430927
73,72,67,4,9.776559796326117
73,73,65,4,10.092253021702952
74,71,64,4,11.518392394647167
73,70,63,4,13.21409383961489
73,70,63,4,13.21409383961489
74,71,62,4,12.80887882666878
74,71,62,4,12.80887882666878
74,74,64,4,9.659641393354516
72,69,60,4,16.184721254518063
76,69,59,4,15.753121609678116
75,68,58,4,17.32338746014734
73,71,58,4,16.15474375420135
69,69,59,4,18.24837623115055
72,73,65,4,10.675856553141761
79,80,74,4,3.3177569513851273
82,85,76,4,8.58164624651087
80,83,76,4,6.642925872776317
81,86,80,4,11.741184083162974
79,84,78,4,8.702484068637215
83,88,82,4,14.965880474751712
83,90,83,5,14.126918328985626
81,91,83,5,15.568670315836432
81,91,83,5,15.568670315836432
83,93,85,5,12.709445376938454
79,89,80,4,13.517817736019262
81,91,82,5,16.146596275562267
87,97,88,5,8.840367098968729
85,95,87,5,10.231153804706391
90,97,90,5,5.965114736989172
84,91,84,5,12.57549500683444
76,83,76,4,6.972075193796404
89,96,88,5,6.880291891711599
68,76,65,4,12.453537248153731
87,95,84,5,10.506641038962625
74,82,71,4,5.427440844510183
91,97,93,5,5.287556262196765
89,95,91,5,5.367657295293768
92,98,94,5,6.044129748688733
90,96,92,5,5.0383527102425365
91,97,93,5,5.287556262196765
90,96,92,5,5.0383527102425365
90,96,92,5,5.0383527102425365
90,96,92,5,5.0383527102425365
92,98,96,5,7.062106814074279
94,100,98,5,9.644680349268718
92,98,96,5,7.062106814074279
93,99,95,5,7.148759165902292
84,91,84,5,12.57549500683444
92,99,92,5,6.536749973161068
86,93,86,5,9.658653169727845
81,88,81,4,13.744645113008145
80,85,79,4,10.187949564058611
77,82,76,4,6.132785195573828
75,80,74,4,4.846532734359123
80,81,75,4,4.802978091078685
77,78,70,4,2.0686589660568577
74,74,64,4,9.659641393354516
75,73,61,4,12.09962452946923
72,72,62,4,13.083825783706116
71,71,63,4,13.554755488175998
72,74,63,4,11.412552858418318
76,73,64,4,9.496817967409863
73,70,63,4,13.21409383961489
75,76,70,4,4.771075535850834
74,75,67,4,7.2177619698279685
90,97,90,5,5.965114736989172
126,128,123,7,28.199968234796906
78,76,63,4,8.442818400184564
131,122,91,7,35.865178784364055
166,148,108,9,4.0927843678648905
167,150,107,9,2.78328143600849
169,154,113,9,4.737098441116076
160,146,109,9,9.663817138331401
152,142,107,9,18.703153914093487
143,133,98,9,33.00701982086202
138,127,97,7,37.78299280883342
142,132,97,9,34.664784577457006
150,141,100,9,22.75065540844867
156,147,106,9,13.209418133802725
148,139,98,9,26.076046215011598
147,137,101,9,26.760790164424034
135,134,114,7,36.39225710254801
108,119,111,7,23.380887236032656
87,103,92,5,12.331765935000274
84,96,84,5,12.877899471658978
90,100,89,5,8.633076032873928
79,85,75,4,7.259661513281855
81,82,74,4,4.952140884255762
79,80,72,4,1.5496853318278636
82,83,75,4,6.677184039131687
76,79,70,4,2.6978006173083053
91,92,84,5,8.198945910043165
79,80,72,4,1.5496853318278636
73,74,66,4,8.946228283370452
75,76,68,4,5.491554898934583
76,79,72,4,2.8078665800801454
75,80,73,4,4.264491325448273
78,83,76,4,6.509158803530306
80,85,78,4,9.406982674556762
77,84,76,4,7.305335487332373
77,84,76,4,7.305335487332373
84,89,82,5,14.273133446388465
79,86,79,4,10.714153936391977
83,92,87,5,11.803914858924777
83,90,83,5,14.126918328985626
76,73,66,4,8.172853728466006
74,71,62,4,12.80887882666878
80,79,74,4,3.465361876566817
73,76,69,4,6.610662044514033
76,77,71,4,3.2900226631000318
84,86,81,4,13.446091279161683
89,94,90,5,5.253701237743536
83,83,81,4,11.759353905958996
79,78,76,4,5.277937610640925
78,77,72,4,2.426223037094423
73,72,67,4,9.776559796326117
72,71,66,4,11.46821843601798
79,78,73,4,2.438779526862809
76,75,70,4,4.874872666633732
75,74,69,4,6.457808928806672
74,73,68,4,8.101987953956588
72,72,64,4,11.823387150015636
76,73,66,4,8.172853728466006
79,76,69,4,3.6026101831384967
76,73,66,4,8.172853728466006
81,78,69,4,3.2395969318275224
77,74,65,4,7.889907405099016
72,69,60,4,16.184721254518063
74,70,61,4,14.138102678654542
72,68,59,4,17.486102271299448
73,70,61,4,14.491593750908361
72,74,63,4,11.412552858418318
81,84,75,4,6.898084150351936
82,87,81,4,13.338534065992299
81,87,83,4,14.718791379716151
81,86,80,4,11.741184083162974
80,86,82,4,13.212938065573796
79,88,83,4,15.091783858169174
81,90,85,5,14.703261529693654
81,87,83,4,14.718791379716151
82,91,86,5,13.21965025269796
80,90,82,4,15.68743054102696
85,95,87,5,10.231153804706391
80,90,82,4,15.68743054102696
79,89,80,4,13.517817736019262
78,88,79,4,12.110751792903669
81,91,82,5,16.146596275562267
99,109,100,5,19.000819160277896
82,89,82,4,15.328938535901832
80,87,80,4,12.200581212697253
79,86,79,4,10.714153936391977
76,86,77,4,9.620194087412397
71,81,70,4,7.850905103496985
79,90,76,4,12.099498311351063
76,86,75,4,8.481871710813747
88,95,88,5,7.241276644298958
87,94,87,5,8.358399024106332
98,105,98,5,14.42804974243396
87,94,87,5,8.358399024106332
